;_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/#
;
;	Module		:CHARAxxx.csv
;	Facility	:キャラクターデータ(No.xxxx:흡혈귀)
;
;	Licence		:ライセンスフリー。
;
;_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/#

;-------------------------------------------------
; メモ：
;   特になし
;-------------------------------------------------

;-----------------------------
;- 기초정보
;-----------------------------
番号,1105,;			番号は1000以上で設定
フラグ,NPC番号,1105;		【注意！】画像番号と合わせるように
フラグ,사용구상,0;		逢引中、0で汎用口上を使い、0以外(NPC番号と同じ数字)で専用口上を使う
名前,HN-5D-71
呼び名,HN-5D-71
;-----------------------------
;- 性格種類はTalent.csvを参照、汎用口上を使う場合はちゃんと設定しましょう。
;-----------------------------
素質,예의바름
;-----------------------------
;- 素質・能力・経験等(確定素質等)、変更等はTalent.csvを参照
;-----------------------------
;-- 素質
素質,거유
素質,고통에강함
素質,중독되기어려움
素質,회복빠름
素質,NPC
素質,기계
素質,사회인
素質,감정결여
素質,정직
素質,얌전함
素質,소극적
素質,헌신적
素質,습득빠름
素質,합의
;-- 能力
能力,기교,1
能力,순종,10
能力,봉사정신,5
能力,가창기능,1
能力,전투기능,9
能力,공작기능,1
;-- 刻印
;-- 経験

;-----------------------------
;- FLAG
;-----------------------------
フラグ,수정최대내구치,100
フラグ,수정현재내구치,100
フラグ,수정확률,30
フラグ,무자각한암컷,20;		최대치는 20
フラグ,페로몬,1;		최대치는 20
フラグ,암컷의본능,5;		최대치는 20
フラグ,성적인흥미,10;		최대치는 20
フラグ,수컷에관심,6;		최대치는 20
フラグ,성교원망,16;		최대치는 20
フラグ,임신원망,1;		최대치는 20
フラグ,난자레벨,20;		최대치는 20
フラグ,모체레벨,20;		최대치는 20
フラグ,주민_소지금,2000000
フラグ,주민_지위,1;		-1貧民 0一般 1中級 2上級 3貴族
フラグ,주민_기여도,4;		최대値は9
フラグ,주민_지출,50000
フラグ,주민_인기,10
フラグ,주민_모럴,0
フラグ,주민_카르마,0
フラグ,주민_품성,0
フラグ,주민_속성,0;		0中立 1善 2悪
フラグ,주민_종족,4;		0인간 1엘프 2야마 3아인 4오토마타 5천사 6용인 7이스 8해인 9조인 10오니 11정령
フラグ,주민_수입,50000
フラグ,주민_최대체력,90;	최대値は99、최대値以上にしてもキャラ追加時に限界値に戻します
フラグ,주민_현재체력,90;	최대値は99
フラグ,주민_최대기력,30;	최대値は99
フラグ,주민_현재기력,30;	최대値は99
フラグ,주민_SAN,50;		최대値は70　正気度
フラグ,주민_GUTS,50;		최대値は50　根性
フラグ,주민_BRAVE,50;		최대値は50　勇気
フラグ,주민_ATK,80;		최대値は80　攻撃力
フラグ,주민_DEF,60;		최대値は80　防御力
フラグ,주민_HIT,80;		최대値は80　命中率
フラグ,주민_SPD,60;		최대値は80　速度
フラグ,주민_LUK,10;		최대値は50　幸運
フラグ,주민_최대BRE,150;	최대値は150　バリア
フラグ,주민_현재BRE,150;	최대値は150
フラグ,주민_M병기,3;		0体術 1刀剣 2鈍器 3銃器 4魔法
フラグ,주민_M병기다이스,4;	최대値は4
フラグ,주민_M병기데미지,15;	최대치는 20
フラグ,주민_M병기보너스,10;	최대値は10
フラグ,주민_S병기,0;		0体術 1刀剣 2鈍器 3銃器 4魔法
フラグ,주민_S병기다이스,2;	최대値は3
フラグ,주민_S병기데미지,5;	최대値は10
フラグ,주민_S병기보너스,3;	최대値は5
フラグ,주민_기능포인트,200;	최대치는 200
フラグ,주민_계급,0;		基本は0

フラグ,머리색,8
フラグ,머리모양,2
フラグ,눈,6
フラグ,눈동자색,2
フラグ,체형,2








;-----------------------------
;- 呼び方
;-----------------------------
CSTR,一人称,저; 私
CSTR,二人称,당신;   貴方
;-----------------------------

;-----------------------------
;- 生成時のセリフ
;-----------------------------
CSTR,自己紹介0,【이계의 휴머노이드 「HN-5D-71」】
CSTR,自己紹介1,「0111000110110......ㄷㅐ상을 비호대상 생명ㅊㅔ임을 인정­ - 언어조정완료」
CSTR,自己紹介2,「마스터 권한 등록이 존재하지 않으므로，잠정적으로 명령권을 부여합니다 - 등록완료」
CSTR,自己紹介3,
CSTR,自己紹介4,
CSTR,自己紹介5,









