;_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/#
;
;	Module		:CFlag.csv
;	Facility	:iniファイル(CFlag)。
;				 CFlag関係のデータを設定する。
;
;	Licence		:ライセンスフリー。
;
;_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/#

;-------------------------------------------------
; 特記:
; 特になし
;-------------------------------------------------

;*******************************************************************************
;◆データ（本体モジュール）
;*******************************************************************************

;-------------------------------------------------
; [00000-00299]		システム
;-------------------------------------------------
;0,空欄
1,調教対象フラグ,;
2,위험일,;取得日の曜日
3,イベント加入,;(0:購入 1～:それ以外での加入)
4,カスタムフラグ,;加入時にカスタム可能かどうか
5,処女化フラグ,;加入時に処女化が可能かどうか
6,放置日数,;

;調教関連
10,調教疲労フラグ,;(真偽値)

;経験関連
20,主人初キス,;主人との初経験フラグ
21,主人初Ｖ性交,;〃
22,主人初Ａ性交,;〃
;23,隷属後初調教,;〃
;24,陥落後初調教,;〃
25,主人初調教,;〃

;口上関連
50,사용구상,;
51,エキストラモード確認,;(真偽値)
52,口上初回遭遇進行度,;

;労役関連
100,労役수입,;
101,労役役職타입,;
102,労役結果타입,;
103,労役制服타입,;(0:無し 1:메이드服 2:ボーイ服)

108,労役アイテム1,;
109,労役アイテム2,;
110,避妊薬,;避妊薬所持フラグ(真偽値)

;ＮＴＲ関連
120,ＮＴＲ호감도,;
121,ＮＴＲ相手타입,;
122,ＮＴＲ結果타입,;
123,ＮＴＲ함락도,;(0:会話 1:客室 2:隷属 3:陥落)

130,ＮＴＲ再陥落回数,;
131,ＮＴＲ後初調教フラグ,;
132,ＮＴＲ口上初回遭遇フラグ,;

136,ＮＴＲ口上初回会話,;(真偽値)
137,ＮＴＲ口上初回客室,;(真偽値)
138,ＮＴＲ口上初回隷属,;(真偽値)
139,ＮＴＲ口上初回陥落,;(真偽値)

;임신関連
140,임신フラグ,;(0:無し 1:主人との子供 2:恋人반려の子供 3:애인の子供 4:その他)
141,임신開始日
142,임신相手番号
143,父親番号
144,母親番号
145,祖先番号,;素質類引き継ぎ用


;-------------------------------------------------
; [00300-00499]		
;-------------------------------------------------
300,신장,;
301,체중,;
302,가슴사이즈,;
303,컵사이즈,;
304,허리사이즈,;
305,힙사이즈,;






400,머리색,;0銀髪1赤毛2黒髪3栗毛4金髪5青髪6緑髪7若葉色8桃髪9紫髪10碧髪
401,머리모양,;0ショートヘア1ミディアムヘア2ロングヘア3ツインテール4ポニーテール5ウェーブヘア6サイドテール7アンバランス8内はね9外はね
         ;12メカクレ13お姫様カット15ロングサイドテール16ツーサイドアップ17三つ編み18ドリルヘアー19ベリーショートヘアー20ボブヘアー21ハーフアップ
402,
403,눈,;0たれ目1三白눈2標準3潤み目4つり目5神秘的6大きい7切れ長
404,눈동자색,;0ブラック1クリムゾン2ゴールド3シルバー4ブラウン5スカイ

406,체형,;0スレンダー1標準2グラマー
407,뒷머리모양,;

418,음문
419,모자
420,복장
421,양말
422,신발
423,속옷상의
424,속옷하의
425,살색

450,ペニスサイズ,;0標準1包茎2短小包茎3거근



